merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
taxa: Bogenschnabeliger Strandläufer -> Sichelstrandläufer,taxa,Bogenschnabeliger Strandläufer,Sichelstrandläufer,gbif-key,auto,1,36,gbif:2481741 · Calidris ferruginea,,
taxa: Bogenschnabelstrandläufer -> Sichelstrandläufer,taxa,Bogenschnabelstrandläufer,Sichelstrandläufer,gbif-key,auto,3,36,gbif:2481741 · Calidris ferruginea,,
taxa: Zwergpieper -> Rotkehlpieper,taxa,Zwergpieper,Rotkehlpieper,gbif-key,auto,3,24,gbif:2490283 · Anthus cervinus,,
taxa: Rotrote Uferschnepfe -> Regenbogen,taxa,Rotrote Uferschnepfe,Regenbogen,gbif-key,auto,1,1,gbif:2481685 · Limosa limosa,,
taxa: Schwarzschwänzige Uferschnepfe -> Regenbogen,taxa,Schwarzschwänzige Uferschnepfe,Regenbogen,gbif-key,auto,1,1,gbif:2481685 · Limosa limosa,,
taxa: Eismöve -> Eismöwe,taxa,Eismöve,Eismöwe,gbif-key,auto,2,3,gbif:2481127 · Larus hyperboreus,,
taxa: Weißbindenkreuzschnabel -> Bindenkreuzschnabel,taxa,Weißbindenkreuzschnabel,Bindenkreuzschnabel,gbif-key,auto,2,2,gbif:8144830 · Loxia leucoptera,,
taxa: Weißbinden-Kreuzschnabel -> Bindenkreuzschnabel,taxa,Weißbinden-Kreuzschnabel,Bindenkreuzschnabel,gbif-key,auto,1,2,gbif:8144830 · Loxia leucoptera,,
taxa: Rothalsfalke -> Amurfalke,taxa,Rothalsfalke,Amurfalke,gbif-key,auto,1,1,gbif:2480998 · Falco amurensis,,
taxa: Waldraabe -> Waldrapp,taxa,Waldraabe,Waldrapp,gbif-key,auto,1,7,gbif:2480770 · Geronticus eremita,,
taxa: Kastanienreiher -> Schopfreiher,taxa,Kastanienreiher,Schopfreiher,gbif-key,auto,1,1,gbif:2480906 · Ardeola ralloides,,
taxa: Brauner Sichler -> Brauner Sichter,taxa,Brauner Sichler,Brauner Sichter,gbif-key,auto,1,2,gbif:2480773 · Plegadis falcinellus,,
taxa: Schmarotzer-Raubmöve -> Schmarotzerraubmöwe,taxa,Schmarotzer-Raubmöve,Schmarotzerraubmöwe,gbif-key,auto,1,4,gbif:2481621 · Stercorarius parasiticus,,
taxa: Kleine Raubmöve -> Schmarotzerraubmöwe,taxa,Kleine Raubmöve,Schmarotzerraubmöwe,gbif-key,auto,1,4,gbif:2481621 · Stercorarius parasiticus,,
taxa: Zwergjäger -> Schmarotzerraubmöwe,taxa,Zwergjäger,Schmarotzerraubmöwe,gbif-key,auto,2,4,gbif:2481621 · Stercorarius parasiticus,,
taxa: Alpkrähe -> Alpenkrähe,taxa,Alpkrähe,Alpenkrähe,gbif-key,auto,1,11,gbif:2482552 · Pyrrhocorax pyrrhocorax,,
taxa: Grauköpfige Schafstelze -> Nordische Schafstelze,taxa,Grauköpfige Schafstelze,Nordische Schafstelze,gbif-key,auto,3,11,gbif:6540376 · Motacilla flava thunbergi,,
taxa: Thunberg-Schafstelze -> Nordische Schafstelze,taxa,Thunberg-Schafstelze,Nordische Schafstelze,gbif-key,auto,1,11,gbif:6540376 · Motacilla flava thunbergi,,
taxa: Alpenwasserläufer -> Gemeiner Strandläufer,taxa,Alpenwasserläufer,Gemeiner Strandläufer,gbif-key,auto,1,2,gbif:2481759 · Calidris alpina,,
taxa: Rostrote Uferschnepfe -> Pfuhlschnepfe,taxa,Rostrote Uferschnepfe,Pfuhlschnepfe,gbif-key,auto,1,11,gbif:2481681 · Limosa lapponica,,
taxa: Rotrote Pfuhlschnepfe -> Pfuhlschnepfe,taxa,Rotrote Pfuhlschnepfe,Pfuhlschnepfe,gbif-key,auto,1,11,gbif:2481681 · Limosa lapponica,,
taxa: Seidenlaubsänger -> Seidenlaubvogel,taxa,Seidenlaubsänger,Seidenlaubvogel,gbif-key,auto,1,4,gbif:2493012,,
taxa: Seidensänger -> Seidenlaubvogel,taxa,Seidensänger,Seidenlaubvogel,gbif-key,auto,1,4,gbif:2493012,,
taxa: Schmalschnabel-Wassertreter -> Odinshühnchen,taxa,Schmalschnabel-Wassertreter,Odinshühnchen,gbif-key,auto,2,4,gbif:5739290 · Phalaropus lobatus,,
taxa: Schneelerche -> Ohrenlerche,taxa,Schneelerche,Ohrenlerche,gbif-key,auto,1,8,gbif:9415596 · Eremophila alpestris,,
taxa: Mornellregenpfeifer -> Mornell,taxa,Mornellregenpfeifer,Mornell,gbif-key,auto,1,2,gbif:2480281 · Charadrius morinellus,,
taxa: Schwarzammer -> Kappenammer,taxa,Schwarzammer,Kappenammer,gbif-key,auto,1,4,gbif:9613112 · Emberiza melanocephala,,
taxa: Langschwanzraubmöwe -> Falkenraubmöwe,taxa,Langschwanzraubmöwe,Falkenraubmöwe,gbif-key,auto,1,2,gbif:2481613 · Stercorarius longicaudus,,
taxa: Strandpieper -> Felsenpieper,taxa,Strandpieper,Felsenpieper,gbif-key,auto,1,2,gbif:2490275 · Anthus petrosus,,
taxa: Habichtsadler -> Falkenadler,taxa,Habichtsadler,Falkenadler,gbif-key,auto,1,1,gbif:5844449 · Aquila fasciata,,
taxa: Schwanenente -> Schwanengans,taxa,Schwanenente,Schwanengans,gbif-key,auto,1,2,gbif:2498034 · Anser cygnoides,,
taxa: Breitschnabel-Wassertreter -> Thorshühnchen-Wassertreter,taxa,Breitschnabel-Wassertreter,Thorshühnchen-Wassertreter,gbif-key,auto,1,1,gbif:5229390 · Phalaropus fulicarius,,
taxa: Mittelmeermöve -> Mittelmöwe,taxa,Mittelmeermöve,Mittelmöwe,gbif-key,auto,1,1,gbif:9413670 · Larus michahellis,,
taxa: Blassspötter -> Heidenlaubsänger,taxa,Blassspötter,Heidenlaubsänger,gbif-key,auto,1,4,gbif:5739361 · Iduna pallida,,
taxa: Nordischer Birkenzeisig -> Flamme,taxa,Nordischer Birkenzeisig,Flamme,gbif-key,auto,1,1,gbif:7179983 · Acanthis flammea flammea,,
taxa: Klapperchen -> Hausgrasmücke,taxa,Klapperchen,Hausgrasmücke,gbif-key,auto,2,3,gbif:2492960 · Sylvia curruca,,
taxa: Klappertopf -> Hausgrasmücke,taxa,Klappertopf,Hausgrasmücke,gbif-key,auto,1,3,gbif:2492960 · Sylvia curruca,,
taxa: Klappermücke -> Hausgrasmücke,taxa,Klappermücke,Hausgrasmücke,gbif-key,auto,1,3,gbif:2492960 · Sylvia curruca,,
taxa: Basstölpel -> Baßtölpel,taxa,Basstölpel,Baßtölpel,gbif-key,auto,1,2,gbif:2480964 · Morus bassanus,,
taxa: Rotkehltaucher -> Sterntaucher,taxa,Rotkehltaucher,Sterntaucher,gbif-key,auto,1,8,gbif:2481958 · Gavia stellata,,
taxa: Schwarzkehldrossel -> Rotkehldrossel,taxa,Schwarzkehldrossel,Rotkehldrossel,gbif-key,auto,1,1,gbif:2490740 · Turdus ruficollis,,
taxa: Rostente -> Rostgans,taxa,Rostente,Rostgans,gbif-key,auto,1,1,gbif:2498015 · Tadorna ferruginea,,
taxa: Kiefernbraunelle -> Fichtenbraunelle,taxa,Kiefernbraunelle,Fichtenbraunelle,gbif-key,auto,1,1,gbif:5231759 · Prunella montanella,,
