merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
places: Oberblegi-See -> Oberblegisee,places,Oberblegi-See,Oberblegisee,similar,candidate,6,14,similarity 0.96; kind locality / locality,y,hyphen variant
places: Oberdorf -> Oberndorf,places,Oberdorf,Oberndorf,similar,candidate,4,11,similarity 0.94; kind locality / locality,n,Oberdorf vs Oberndorf; unclear
places: östliches Hb. -> östliches Bb.,places,östliches Hb.,östliches Bb.,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,unclear abbreviations
places: östliches Bb. -> östliches Wb,places,östliches Bb.,östliches Wb,similar,candidate,2,4,similarity 0.92; kind locality / locality,n,unclear abbreviations
places: östliches Hb. -> östliches Wb,places,östliches Hb.,östliches Wb,similar,candidate,2,4,similarity 0.92; kind locality / locality,n,unclear abbreviations
places: östliches Wb -> östliches Wl.,places,östliches Wb,östliches Wl.,similar,candidate,4,8,similarity 0.92; kind locality / locality,n,unclear abbreviations
places: östliches Wo. -> östliches Wb,places,östliches Wo.,östliches Wb,similar,candidate,2,4,similarity 0.92; kind locality / locality,n,unclear abbreviations
places: östliches Westbecken -> östliches Werkbecken,places,östliches Westbecken,östliches Werkbecken,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,Westbecken vs Werkbecken; unclear
places: östliches Wo. -> östliches Wl.,places,östliches Wo.,östliches Wl.,similar,candidate,2,8,similarity 0.92; kind locality / locality,n,unclear abbreviations
places: Ost-Becken -> Ostbecken,places,Ost-Becken,Ostbecken,similar,candidate,1,95,similarity 0.95; kind - / locality,y,hyphen variant
places: Ost-Insel -> Ostinsel,places,Ost-Insel,Ostinsel,similar,candidate,2,45,similarity 0.94; kind locality / locality,y,hyphen variant
places: Oster-See -> Ostersee,places,Oster-See,Ostersee,similar,candidate,1,4,similarity 0.94; kind - / locality,y,hyphen variant
places: Ostersee -> Osterseen,places,Ostersee,Osterseen,similar,candidate,4,62,similarity 0.94; kind locality / locality,y,singular/plural; same lake group
places: Ostseen -> Ostsee,places,Ostseen,Ostsee,similar,candidate,2,10,similarity 0.92; kind locality / locality,n,Ostseen vs Ostsee; unclear
places: Pappenheim -> Pappelheim,places,Pappenheim,Pappelheim,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,Pappenheim vs Pappelheim; different contexts
places: Parkteiche -> Parkteich,places,Parkteiche,Parkteich,similar,candidate,1,1,similarity 0.95; kind - / -,y,singular/plural generic
places: Partenen -> Parthenen,places,Partenen,Parthenen,similar,candidate,3,6,similarity 0.94; kind - / locality,y,old spelling Montafon village
places: Perlacher Forstweg -> Perlacher Forst,places,Perlacher Forstweg,Perlacher Forst,similar,candidate,2,584,similarity 0.91; kind locality / locality,n,forest road vs forest
places: Perlachinger Forst -> Perlacher Forst,places,Perlachinger Forst,Perlacher Forst,similar,candidate,1,584,similarity 0.91; kind - / locality,y,OCR variant
places: Peterlwand -> Peterlewand,places,Peterlwand,Peterlewand,similar,candidate,1,3,similarity 0.95; kind - / locality,y,dialect e dropped
places: Pöllatstraße -> Pölltstraße,places,Pöllatstraße,Pölltstraße,similar,candidate,2,6,similarity 0.96; kind locality / locality,y,OCR variant same Munich street
places: Pölzlstraße -> Pölltstraße,places,Pölzlstraße,Pölltstraße,similar,candidate,2,6,similarity 0.92; kind locality / locality,n,Pölzl vs Pöllt; unclear
places: Prienz -> Prien,places,Prienz,Prien,similar,candidate,2,25,similarity 0.91; kind locality / locality,y,OCR trailing letter
places: Prinzen-Weg -> Prinzenweg,places,Prinzen-Weg,Prinzenweg,similar,candidate,1,47,similarity 0.95; kind - / locality,y,hyphen variant
places: Prinzen-Weg -> Prinzeweg,places,Prinzen-Weg,Prinzeweg,similar,candidate,1,1,similarity 0.90; kind - / -,n,superseded; another canonical accepted
places: Prinzeweg -> Prinzenweg,places,Prinzeweg,Prinzenweg,similar,candidate,1,47,similarity 0.95; kind - / locality,y,OCR variant of Prinzenweg; Pöcking area
places: Prinzeweg -> Prinzweg,places,Prinzeweg,Prinzweg,similar,candidate,1,25,similarity 0.94; kind - / locality,n,superseded; another canonical accepted
places: Prinzregenten-Straße -> Prinzregentenstraße,places,Prinzregenten-Straße,Prinzregentenstraße,similar,candidate,2,21,similarity 0.98; kind locality / locality,y,hyphen variant; same Munich street
places: Pürklteiche -> Pürklteich,places,Pürklteiche,Pürklteich,similar,candidate,2,2,similarity 0.96; kind locality / locality,y,plural; same entry date
places: Rappanalptal -> Rappenalptal,places,Rappanalptal,Rappenalptal,similar,candidate,6,28,similarity 0.92; kind locality / locality,y,OCR vowel swap; Oberstdorf valley
places: Rappenalpental -> Rappenalptal,places,Rappenalpental,Rappenalptal,similar,candidate,2,28,similarity 0.92; kind locality / locality,y,spelling variant of same valley
places: Ratten -> Raten,places,Ratten,Raten,similar,candidate,1,2,similarity 0.91; kind - / -,n,no context; unclear which place
places: Ratzen -> Raten,places,Ratzen,Raten,similar,candidate,2,2,similarity 0.91; kind locality / -,n,no context for Raten; unclear
places: Rauchbeeren -> Rauschbeeren,places,Rauchbeeren,Rauschbeeren,similar,candidate,2,32,similarity 0.96; kind locality / locality,y,OCR dropped s; same V1 weeks
places: Regensburger -> Regensburg,places,Regensburger,Regensburg,similar,candidate,2,28,similarity 0.91; kind locality / locality,n,adjectival form; likely truncated compound
places: Reiter Alpe -> Reiteralpe,places,Reiter Alpe,Reiteralpe,similar,candidate,2,2,similarity 0.95; kind locality / locality,y,space variant; Berchtesgaden plateau
places: Retterschwangertal -> Retterschwanger Tal,places,Retterschwangertal,Retterschwanger Tal,similar,candidate,10,16,similarity 0.97; kind locality / locality,y,compound spacing variant
places: Reute -> Reutte,places,Reute,Reutte,similar,candidate,2,11,similarity 0.91; kind locality / locality,n,Reute and Reutte both real; unclear
places: Reutterberg -> Reuter Berg,places,Reutterberg,Reuter Berg,similar,candidate,2,2,similarity 0.91; kind locality / locality,y,spelling variant; same era Munich
places: Ried-Moos -> Rieder Moos,places,Ried-Moos,Rieder Moos,similar,candidate,2,15,similarity 0.90; kind locality / locality,y,adjectival/hyphen variant; V3 Kaufbeuren
places: Ried-Moos -> Riedmoos,places,Ried-Moos,Riedmoos,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,superseded; another canonical accepted
places: Riederloh -> Riedeloh,places,Riederloh,Riedeloh,similar,candidate,2,4,similarity 0.94; kind locality / locality,y,OCR variant of Kaufbeuren Riederloh
places: Riedeloh -> Riedloh,places,Riedeloh,Riedloh,similar,candidate,4,22,similarity 0.93; kind locality / locality,y,OCR variant; Kaufbeuren 1917
places: Riedner Moos -> Rieder Moos,places,Riedner Moos,Rieder Moos,similar,candidate,2,15,similarity 0.96; kind locality / locality,n,1960 Munich vs 1921 Kaufbeuren; unclear
places: Riederau -> Riedrau,places,Riederau,Riedrau,similar,candidate,17,22,similarity 0.93; kind settlement / settlement,y,Riedrau OCR of Riederau am Ammersee
places: Riedloch -> Riedloh,places,Riedloch,Riedloh,similar,candidate,2,22,similarity 0.93; kind locality / locality,y,OCR h/ch; same V1 Kaufbeuren
places: Riedlohe -> Riedloh,places,Riedlohe,Riedloh,similar,candidate,4,22,similarity 0.93; kind locality / locality,y,trailing-e variant; same V1
places: Riemerwiese -> Riemer-Wiese,places,Riemerwiese,Riemer-Wiese,similar,candidate,2,45,similarity 0.96; kind locality / locality,y,hyphen variant; V28
places: Riet-Moos -> Rietmoos,places,Riet-Moos,Rietmoos,similar,candidate,2,2,similarity 0.94; kind locality / locality,y,hyphen variant; V3 Elbsee area
places: Rietraue -> Rietrau,places,Rietraue,Rietrau,similar,candidate,8,31,similarity 0.93; kind locality / locality,y,trailing-e variant of same
places: Rinegger Weiher -> Ringger Weiher,places,Rinegger Weiher,Ringger Weiher,similar,candidate,4,10,similarity 0.97; kind locality / locality,n,different regions/years; unclear
places: Rishel -> Rishl,places,Rishel,Rishl,similar,candidate,1,2,similarity 0.91; kind - / locality,y,spelling variant; Jachenau
places: Römerschanze -> Römerchanze,places,Römerschanze,Römerchanze,similar,candidate,2,2,similarity 0.96; kind - / -,y,OCR dropped s
places: Röthenbach -> Röthbach,places,Röthenbach,Röthbach,similar,candidate,1,2,similarity 0.90; kind - / locality,n,different names; Röthenbach real settlement
places: Rotlach -> Rotach,places,Rotlach,Rotach,similar,candidate,2,2,similarity 0.92; kind locality / locality,y,OCR l insertion; consecutive days
places: Rotach -> Rottach,places,Rotach,Rottach,similar,candidate,2,8,similarity 0.92; kind locality / locality,y,spelling variant; Kaufbeuren river
places: Rothenfels -> Rothenfeld,places,Rothenfels,Rothenfeld,similar,candidate,2,7,similarity 0.90; kind locality / locality,n,different real places
places: Rubishorn -> Rubihorn,places,Rubishorn,Rubihorn,similar,candidate,2,4,similarity 0.94; kind locality / locality,y,OCR; Oberstdorf peak
places: Ruderatshofen -> Rudratshofen,places,Ruderatshofen,Rudratshofen,similar,candidate,7,8,similarity 0.96; kind locality / locality,y,spelling variant; Ostallgäu village
places: Saalachauen -> Saalachau,places,Saalachauen,Saalachau,similar,candidate,2,6,similarity 0.90; kind locality / locality,y,plural
places: Saatkrähenkolonie -> Saatkrähen-Kolonie,places,Saatkrähenkolonie,Saatkrähen-Kolonie,similar,candidate,3,13,similarity 0.97; kind locality / locality,y,hyphen variant
places: Sachsenbach -> Sachenbach,places,Sachsenbach,Sachenbach,similar,candidate,21,39,similarity 0.95; kind locality / locality,y,same date 1919-02-15; Walchensee
places: Sackenbach -> Sachenbach,places,Sackenbach,Sachenbach,similar,candidate,2,39,similarity 0.90; kind locality / locality,y,OCR ch/ck
places: Säbener Straße -> Säbenerstraße,places,Säbener Straße,Säbenerstraße,similar,candidate,9,26,similarity 0.97; kind locality / locality,y,spacing variant; Harlaching street
places: Säuenerstraße -> Säbener Straße,places,Säuenerstraße,Säbener Straße,similar,candidate,2,9,similarity 0.90; kind locality / locality,n,superseded; another canonical accepted
places: Säuenerstraße -> Säbenerstraße,places,Säuenerstraße,Säbenerstraße,similar,candidate,2,26,similarity 0.93; kind locality / locality,y,OCR b/u; same street
places: Sägmühle -> Sägemühle,places,Sägmühle,Sägemühle,similar,candidate,1,2,similarity 0.95; kind - / locality,y,spelling variant
places: Salvator-Kirche -> Salvatorkirche,places,Salvator-Kirche,Salvatorkirche,similar,candidate,2,26,similarity 0.97; kind locality / locality,y,hyphen variant
places: Sankt Kosmas -> Sankt Cosmas,places,Sankt Kosmas,Sankt Cosmas,similar,candidate,1,16,similarity 0.92; kind - / locality,y,K/C spelling; Kaufbeuren church
places: Sankt-Magnus-Straße -> St. Magnusstraße,places,Sankt-Magnus-Straße,St. Magnusstraße,similar,candidate,4,10,similarity 0.97; kind locality / locality,y,Sankt/St. variant; Harlaching
places: Schäferradel -> Schäferkadel,places,Schäferradel,Schäferkadel,similar,candidate,2,2,similarity 0.92; kind locality / locality,y,OCR r/k; V3 Kaufbeuren
places: Schäferstadl -> Schäferstadel,places,Schäferstadl,Schäferstadel,similar,candidate,4,8,similarity 0.96; kind locality / locality,y,dialect spelling; V3 Kaufbeuren
places: Schargenweiher -> Schergenweiher,places,Schargenweiher,Schergenweiher,similar,candidate,1,6,similarity 0.93; kind - / locality,y,OCR vowel; Bernried
places: Scheffau -> Schöffau,places,Scheffau,Schöffau,similar,candidate,2,2,similarity 0.94; kind locality / locality,n,both real distinct places
places: Schelklingen -> Schüllingen,places,Schelklingen,Schüllingen,similar,candidate,2,2,similarity 0.92; kind - / locality,y,Schwäbische Alb ctx; OCR of Schelklingen
places: Schellenberg -> Schellberg,places,Schellenberg,Schellberg,similar,candidate,2,4,similarity 0.91; kind locality / locality,n,different names; unclear
places: Schellenberger -> Schellenberg,places,Schellenberger,Schellenberg,similar,candidate,1,2,similarity 0.92; kind - / locality,n,adjectival; likely truncated compound
places: Schnellenberg -> Schellenberg,places,Schnellenberg,Schellenberg,similar,candidate,2,2,similarity 0.96; kind locality / locality,y,OCR n insertion; Schnellenberg not Bavarian
places: Schillach -> Schwillach,places,Schillach,Schwillach,similar,candidate,2,16,similarity 0.95; kind locality / locality,y,OCR dropped w; Erding stream
places: Schinderdaxel -> Schinderdaxet,places,Schinderdaxel,Schinderdaxet,similar,candidate,2,6,similarity 0.92; kind locality / locality,y,OCR l/t; consecutive days V29
places: Schlacher -> Schlachters,places,Schlacher,Schlachters,similar,candidate,4,7,similarity 0.90; kind locality / locality,n,Black Forest trip vs Lindau; unclear
places: Schlacken-Sattel -> Schlacker-Sattel,places,Schlacken-Sattel,Schlacker-Sattel,similar,candidate,4,5,similarity 0.94; kind locality / locality,y,OCR; consecutive days 1939
places: Schloss Berg -> Schloßberg,places,Schloss Berg,Schloßberg,similar,candidate,2,40,similarity 0.96; kind - / locality,n,castle Berg vs Kaufbeuren hill
places: Schloss Nymphenburg -> Schlosspark Nymphenburg,places,Schloss Nymphenburg,Schlosspark Nymphenburg,similar,candidate,7,26,similarity 0.90; kind locality / locality,n,palace vs park; distinct localities
places: Schloß-Park -> Schlosspark,places,Schloß-Park,Schlosspark,similar,candidate,2,10,similarity 0.96; kind locality / locality,y,spelling variant
places: Schlotterwiese -> Schotterwiese,places,Schlotterwiese,Schotterwiese,similar,candidate,4,4,similarity 0.96; kind locality / locality,y,OCR l insertion; V28 March 1955
places: Schönberg -> Schömberg,places,Schönberg,Schömberg,similar,candidate,1,2,similarity 0.90; kind - / locality,n,both real distinct names
places: Schöngaising -> Schöngeising,places,Schöngaising,Schöngeising,similar,candidate,2,4,similarity 0.92; kind locality / locality,y,spelling of Schöngeising
places: Schöngiesing -> Schöngaising,places,Schöngiesing,Schöngaising,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Schöngiesing -> Schöngeising,places,Schöngiesing,Schöngeising,similar,candidate,2,4,similarity 0.92; kind locality / locality,y,spelling of Schöngeising
places: Schorndorf -> Schondorf,places,Schorndorf,Schondorf,similar,candidate,8,9,similarity 0.95; kind locality / locality,n,Schorndorf real; different eras
places: Schwarzenbach -> Schwärzenbach,places,Schwarzenbach,Schwärzenbach,similar,candidate,4,4,similarity 0.96; kind locality / locality,n,both real names; unclear
places: Schwanenweiher -> Schwanen-Weiher,places,Schwanenweiher,Schwanen-Weiher,similar,candidate,6,7,similarity 0.97; kind locality / locality,y,hyphen variant
places: Schwanen-Weiher -> Schwingen-Weiher,places,Schwanen-Weiher,Schwingen-Weiher,similar,candidate,7,10,similarity 0.90; kind locality / locality,n,different names Schwanen/Schwingen
places: Schwarzmoor -> Schwarzmoos,places,Schwarzmoor,Schwarzmoos,similar,candidate,2,31,similarity 0.91; kind locality / locality,y,Moor/Moos; same V13 Pöcking
places: Seebucht -> See-Bucht,places,Seebucht,See-Bucht,similar,candidate,2,5,similarity 0.94; kind locality / locality,y,hyphen variant
places: See-Ende -> Seeende,places,See-Ende,Seeende,similar,candidate,1,1,similarity 0.93; kind - / -,y,hyphen variant
places: See-Moos -> Seemoos,places,See-Moos,Seemoos,similar,candidate,2,30,similarity 0.93; kind locality / locality,y,hyphen variant
places: See-Ufer -> Seeufer,places,See-Ufer,Seeufer,similar,candidate,1,16,similarity 0.93; kind - / locality,y,hyphen variant
places: Seealpboden -> Seealp-Boden,places,Seealpboden,Seealp-Boden,similar,candidate,7,8,similarity 0.96; kind locality / locality,y,hyphen variant; Oberstdorf
places: Seealpe -> Seekalpe,places,Seealpe,Seekalpe,similar,candidate,6,10,similarity 0.93; kind locality / locality,n,Seekalpe unclear; not proven same
places: Seetalpe -> Seealpe,places,Seetalpe,Seealpe,similar,candidate,2,6,similarity 0.93; kind locality / locality,n,unclear; different context
places: Seebuch -> Seebucht,places,Seebuch,Seebucht,similar,candidate,1,2,similarity 0.93; kind - / locality,y,OCR truncation
places: Seefelde -> Seefeld,places,Seefelde,Seefeld,similar,candidate,2,15,similarity 0.93; kind - / route,n,unclear; Seefeld vs Seefelden
places: Seefelde -> Seefelden,places,Seefelde,Seefelden,similar,candidate,2,13,similarity 0.94; kind - / locality,n,unclear; Seefeld vs Seefelden
places: Seehoff -> Seehof,places,Seehoff,Seehof,similar,candidate,6,86,similarity 0.92; kind locality / locality,y,spelling; Maisinger See
places: Sendlinger Torplatz -> Sendlinger-Tor-Platz,places,Sendlinger Torplatz,Sendlinger-Tor-Platz,similar,candidate,2,4,similarity 0.97; kind locality / locality,y,spacing/hyphen variant
places: Sendlingertorplatz -> Sendlinger-Tor-Platz,places,Sendlingertorplatz,Sendlinger-Tor-Platz,similar,candidate,2,4,similarity 0.95; kind locality / locality,y,spacing/hyphen variant
places: Sendlinger Torplatz -> Sendlingertorplatz,places,Sendlinger Torplatz,Sendlingertorplatz,similar,candidate,2,2,similarity 0.97; kind locality / locality,n,superseded; another canonical accepted
places: Seyboldstraße -> Seyboltstraße,places,Seyboldstraße,Seyboltstraße,similar,candidate,2,6,similarity 0.93; kind locality / locality,y,OCR of Seybothstraße Harlaching
places: Seyboltstraße -> Seybothstraße,places,Seyboltstraße,Seybothstraße,similar,candidate,6,26,similarity 0.93; kind locality / locality,y,OCR of Seybothstraße Harlaching
places: Seybotstraße -> Seyboltstraße,places,Seybotstraße,Seyboltstraße,similar,candidate,4,6,similarity 0.96; kind locality / locality,n,superseded; another canonical accepted
places: Seybotstraße -> Seybothstraße,places,Seybotstraße,Seybothstraße,similar,candidate,4,26,similarity 0.96; kind locality / locality,y,OCR of Seybothstraße Harlaching
places: Siebenbrünner Straße -> Siebenbrunner Straße,places,Siebenbrünner Straße,Siebenbrunner Straße,similar,candidate,4,10,similarity 0.98; kind locality / locality,y,umlaut variant; Munich street
places: Siebenbrünner Straße -> Siebentünnerstraße,places,Siebenbrünner Straße,Siebentünnerstraße,similar,candidate,4,4,similarity 0.90; kind locality / locality,n,superseded; another canonical accepted
places: Simssee -> Simsee,places,Simssee,Simsee,similar,candidate,2,2,similarity 0.92; kind locality / locality,y,spelling; Rosenheim lake
places: Sölkstraße -> Söllstraße,places,Sölkstraße,Söllstraße,similar,candidate,2,50,similarity 0.92; kind locality / locality,y,OCR of Söltlstraße cluster
places: Söllerstraße -> Söllestraße,places,Söllerstraße,Söllestraße,similar,candidate,10,10,similarity 0.96; kind locality / locality,n,superseded; another canonical accepted
places: Söllnerstraße -> Söllerstraße,places,Söllnerstraße,Söllerstraße,similar,candidate,10,10,similarity 0.97; kind locality / locality,y,OCR of Söltlstraße cluster
places: Söllerstraße -> Söllstraße,places,Söllerstraße,Söllstraße,similar,candidate,10,50,similarity 0.92; kind locality / locality,y,OCR of Söltlstraße cluster
places: Sölnerstraße -> Söllerstraße,places,Sölnerstraße,Söllerstraße,similar,candidate,2,10,similarity 0.93; kind locality / locality,y,OCR of Söltlstraße cluster
places: Söllnerstraße -> Söllestraße,places,Söllnerstraße,Söllestraße,similar,candidate,10,10,similarity 0.93; kind locality / locality,n,superseded; another canonical accepted
places: Söllnstraße -> Söllestraße,places,Söllnstraße,Söllestraße,similar,candidate,4,10,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Söllestraße -> Söllstraße,places,Söllestraße,Söllstraße,similar,candidate,10,50,similarity 0.96; kind locality / locality,y,OCR of Söltlstraße cluster
places: Söllestraße -> Söltlstraße,places,Söllestraße,Söltlstraße,similar,candidate,10,29,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Söllnstraße -> Söllnerstraße,places,Söllnstraße,Söllnerstraße,similar,candidate,4,10,similarity 0.93; kind locality / locality,n,superseded; another canonical accepted
places: Sölnerstraße -> Söllnerstraße,places,Sölnerstraße,Söllnerstraße,similar,candidate,2,10,similarity 0.97; kind locality / locality,n,superseded; another canonical accepted
places: Söllnstraße -> Söllstraße,places,Söllnstraße,Söllstraße,similar,candidate,4,50,similarity 0.96; kind locality / locality,y,OCR of Söltlstraße cluster
places: Söllnstraße -> Söltlstraße,places,Söllnstraße,Söltlstraße,similar,candidate,4,29,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Söltlstraße -> Söllstraße,places,Söltlstraße,Söllstraße,similar,candidate,29,50,similarity 0.96; kind locality / locality,y,Söltlstraße real; Söll OCR variant
places: Sollerstraße -> Sollner Straße,places,Sollerstraße,Sollner Straße,similar,candidate,2,4,similarity 0.93; kind locality / locality,n,superseded; another canonical accepted
places: Sollerstraße -> Sollnerstraße,places,Sollerstraße,Sollnerstraße,similar,candidate,2,25,similarity 0.96; kind locality / locality,y,OCR of Sollner Straße
places: Sollner Straße -> Sollnerstraße,places,Sollner Straße,Sollnerstraße,similar,candidate,4,25,similarity 0.97; kind locality / locality,y,spacing variant
places: Sollnstraße -> Sollnerstraße,places,Sollnstraße,Sollnerstraße,similar,candidate,6,25,similarity 0.92; kind locality / locality,y,OCR of Sollner Straße
places: Sonnhofen -> Sonnenhofen,places,Sonnhofen,Sonnenhofen,similar,candidate,2,18,similarity 0.90; kind - / settlement,y,contracted spelling; settlement
places: Sonnenspitzl -> Sonnenspitze,places,Sonnenspitzl,Sonnenspitze,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,diminutive may be different peak
places: Sonnhofen -> Sonnerhofen,places,Sonnhofen,Sonnerhofen,similar,candidate,2,6,similarity 0.90; kind - / locality,n,Sonnerhofen unclear; prefer Sonnenhofen
places: Speichern -> Speicher,places,Speichern,Speicher,similar,candidate,4,10,similarity 0.94; kind locality / locality,y,dative plural inflection
places: Speicher Ismaning -> Speichersee Ismaning,places,Speicher Ismaning,Speichersee Ismaning,similar,candidate,2,36,similarity 0.92; kind locality / locality,y,short form of Speichersee
places: Speicher-See -> Speichersee,places,Speicher-See,Speichersee,similar,candidate,1,733,similarity 0.96; kind - / locality,y,hyphen variant
places: Speicher-See -> Speicherseen,places,Speicher-See,Speicherseen,similar,candidate,1,4,similarity 0.92; kind - / locality,n,superseded; another canonical accepted
places: Speichergebiet -> Speicherngebiet,places,Speichergebiet,Speicherngebiet,similar,candidate,2,8,similarity 0.97; kind locality / locality,n,superseded; another canonical accepted
places: Speichergebiet -> Speicherseegebiet,places,Speichergebiet,Speicherseegebiet,similar,candidate,2,13,similarity 0.90; kind locality / locality,y,short form
places: Speicherseen -> Speichersee,places,Speicherseen,Speichersee,similar,candidate,4,733,similarity 0.96; kind locality / locality,y,plural
places: Speichersee-Becken -> Speichersee Westbecken,places,Speichersee-Becken,Speichersee Westbecken,similar,candidate,2,12,similarity 0.90; kind locality / locality,n,unspecified basin vs Westbecken
places: Speichersee bei Ismaning -> Speichersee Ismaning,places,Speichersee bei Ismaning,Speichersee Ismaning,similar,candidate,8,36,similarity 0.91; kind locality / locality,y,preposition variant
places: Speicherseegebiet -> Speichersee-Gebiet,places,Speicherseegebiet,Speichersee-Gebiet,similar,candidate,13,80,similarity 0.97; kind locality / locality,y,hyphen variant
places: Stadbergen -> Stadtbergen,places,Stadbergen,Stadtbergen,similar,candidate,2,66,similarity 0.95; kind locality / locality,y,OCR dropped t
places: Staltbergen -> Stadtbergen,places,Staltbergen,Stadtbergen,similar,candidate,2,66,similarity 0.91; kind locality / locality,y,OCR d/l
places: Stadtkirchen -> Statlkirchen,places,Stadtkirchen,Statlkirchen,similar,candidate,1,7,similarity 0.92; kind - / settlement,y,OCR variants of same reading
places: Starkenberger Straße -> Starnberger Straße,places,Starkenberger Straße,Starnberger Straße,similar,candidate,3,6,similarity 0.95; kind locality / locality,y,OCR insertion; Munich street
places: Starnberg Bahnhof -> Starnberger Bahnhof,places,Starnberg Bahnhof,Starnberger Bahnhof,similar,candidate,2,4,similarity 0.94; kind locality / locality,n,Starnberger Bahnhof may be Munich Hbf wing
places: Starnberg Hafen -> Starnberger Hafen,places,Starnberg Hafen,Starnberger Hafen,similar,candidate,4,6,similarity 0.94; kind locality / locality,y,adjectival variant; Starnberg harbour
places: Station Eibringer Kanal -> Station Pöringer Kanal,places,Station Eibringer Kanal,Station Pöringer Kanal,similar,candidate,1,1,similarity 0.91; kind - / -,n,both garbled; unclear
places: Station Fininger kanal -> Station Ismaninger Kanal,places,Station Fininger kanal,Station Ismaninger Kanal,similar,candidate,1,9,similarity 0.91; kind - / locality,n,garbled; could be Föhringer
places: Station Führinger Kanal -> Station Föhringer Kanal,places,Station Führinger Kanal,Station Föhringer Kanal,similar,candidate,4,29,similarity 0.96; kind - / locality,y,umlaut OCR variant
places: Station Pöringer Kanal -> Station Föhringer Kanal,places,Station Pöringer Kanal,Station Föhringer Kanal,similar,candidate,1,29,similarity 0.94; kind - / locality,y,OCR P/F
places: Staudenberg -> Staufenberg,places,Staudenberg,Staufenberg,similar,candidate,2,11,similarity 0.91; kind locality / locality,n,different regions Franconia/Allgäu
places: Stauwehr an der Isar nördlich der Bogenhauser Brücke -> Stauwehr der Isar nördlich der Bogenhauser Brücke,places,Stauwehr an der Isar nördlich der Bogenhauser Brücke,Stauwehr der Isar nördlich der Bogenhauser Brücke,similar,candidate,2,4,similarity 0.97; kind locality / locality,y,wording variant
places: Stauwehr der Isar nördlich der Bogenhauser Brücke -> Stauwehr nördlich der Bogenhauser Brücke,places,Stauwehr der Isar nördlich der Bogenhauser Brücke,Stauwehr nördlich der Bogenhauser Brücke,similar,candidate,4,10,similarity 0.90; kind locality / locality,y,wording variant
places: Stauwehr der Mittleren Isar -> Stauwehr der Mittleren Isar A.G.,places,Stauwehr der Mittleren Isar,Stauwehr der Mittleren Isar A.G.,similar,candidate,2,11,similarity 0.93; kind - / locality,y,suffix variant
places: Steg beim neuen Schirm -> Steg am neuen Schirm,places,Steg beim neuen Schirm,Steg am neuen Schirm,similar,candidate,2,2,similarity 0.90; kind locality / locality,y,preposition variant; Maisinger See
places: Steinebach -> Steinbach,places,Steinebach,Steinbach,similar,candidate,2,46,similarity 0.95; kind - / locality,n,Steinebach am Wörthsee distinct
places: Steinber -> Steinberg,places,Steinber,Steinberg,similar,candidate,2,19,similarity 0.94; kind locality / locality,y,OCR truncation
places: Steiner -> Steinber,places,Steiner,Steinber,similar,candidate,1,2,similarity 0.93; kind - / locality,n,different word; unclear
places: Steinbrücke -> Steinbrückl,places,Steinbrücke,Steinbrückl,similar,candidate,1,6,similarity 0.92; kind - / locality,n,generic vs diminutive locality; unclear
places: Steinere Stiege -> Steinerne Stiege,places,Steinere Stiege,Steinerne Stiege,similar,candidate,1,4,similarity 0.97; kind - / locality,y,OCR dropped n
places: Stockleiten -> Stockleite,places,Stockleiten,Stockleite,similar,candidate,2,24,similarity 0.95; kind locality / locality,y,inflection
places: Süddamm am Ostbecken -> Süd-Damm am Ost-Becken,places,Süddamm am Ostbecken,Süd-Damm am Ost-Becken,similar,candidate,1,2,similarity 0.95; kind - / -,y,hyphen variant
places: Süd-Ufer -> Südufer,places,Süd-Ufer,Südufer,similar,candidate,2,13,similarity 0.94; kind locality / locality,y,hyphen variant
places: Südamm -> Süddamm,places,Südamm,Süddamm,similar,candidate,5,175,similarity 0.93; kind - / locality,y,OCR dropped d
places: Süddamm am Westbecken -> Süddamm am Ostbecken,places,Süddamm am Westbecken,Süddamm am Ostbecken,similar,candidate,1,1,similarity 0.93; kind - / -,n,compass-point difference
places: Süddamm des Ismaninger Speichersee-Westbekkens -> Süddamm des Ismaninger Speichersee-Westbeckens,places,Süddamm des Ismaninger Speichersee-Westbekkens,Süddamm des Ismaninger Speichersee-Westbeckens,similar,candidate,1,1,similarity 0.98; kind - / -,y,kk/ck spelling
places: Süden des Sees -> Südende des Sees,places,Süden des Sees,Südende des Sees,similar,candidate,1,6,similarity 0.94; kind - / locality,y,OCR truncation; same meaning
places: Südteiche -> Südteich,places,Südteiche,Südteich,similar,candidate,4,10,similarity 0.95; kind locality / locality,y,plural
places: Südufer der See -> Südufer des Sees,places,Südufer der See,Südufer des Sees,similar,candidate,2,6,similarity 0.91; kind locality / locality,y,grammar variant
